STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,ACTIVITY,Economic activity,ADJUSTMENT,Adjustment,TRANSFORMATION,Transformation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,BASE_PER,Base period
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2007-05,,101.730560716573,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2007-06,,101.825262801753,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2007-07,,101.920646721238,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2007-08,,102.009395705831,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2007-09,,102.082444667117,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2007-10,,102.129635164407,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2007-11,,102.143106942816,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2007-12,,102.122778368682,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2008-01,,102.084432280653,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2008-02,,102.044709974606,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2008-03,,102.007630798413,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2008-04,,101.951443644003,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2008-05,,101.840495333642,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2008-06,,101.638683614561,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2008-07,,101.326975011276,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2008-08,,100.900208866245,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2008-09,,100.371691160753,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2008-10,,99.7857012260837,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2008-11,,99.1971096631721,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2008-12,,98.6556660790368,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2009-01,,98.1911127476614,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2009-02,,97.8212967840969,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2009-03,,97.55460727399,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2009-04,,97.3854938376425,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2009-05,,97.3050422584051,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2009-06,,97.3043290929648,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2009-07,,97.3713080486951,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2009-08,,97.4942031699163,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2009-09,,97.6599172614097,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2009-10,,97.8482691982586,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2009-11,,98.0400556431887,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2009-12,,98.2233778929352,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2010-01,,98.3995950090535,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2010-02,,98.5759571990959,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2010-03,,98.7584970010171,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2010-04,,98.9446587920409,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2010-05,,99.1267073486058,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2010-06,,99.2946768926033,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2010-07,,99.4394174468166,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2010-08,,99.5520009027307,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2010-09,,99.6245769304108,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2010-10,,99.6533180248865,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2010-11,,99.6382835135927,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2010-12,,99.5861858875994,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2011-01,,99.5160370247665,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2011-02,,99.4491124641154,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2011-03,,99.4000630062911,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2011-04,,99.3676500123206,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2011-05,,99.3457260274731,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2011-06,,99.332748071363,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2011-07,,99.3402954539869,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2011-08,,99.3842403662229,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2011-09,,99.4742711149178,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2011-10,,99.6005587269576,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2011-11,,99.7440408637849,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2011-12,,99.8838424652285,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2012-01,,100.003266808774,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2012-02,,100.089363892001,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2012-03,,100.133746755222,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2012-04,,100.135570047872,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2012-05,,100.098034791213,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2012-06,,100.027727696549,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2012-07,,99.9365790885889,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2012-08,,99.8387977629647,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2012-09,,99.7491589009034,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2012-10,,99.6816387021041,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2012-11,,99.6466662442273,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2012-12,,99.646651785558,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2013-01,,99.6690088414518,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2013-02,,99.697210301801,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2013-03,,99.7200200412931,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2013-04,,99.7401179753291,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2013-05,,99.7660142328456,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2013-06,,99.804009283681,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2013-07,,99.8495913632435,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2013-08,,99.8917527530871,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2013-09,,99.9165941940918,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2013-10,,99.9110271656353,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2013-11,,99.8682284325942,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2013-12,,99.7950926034874,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2014-01,,99.7221197999612,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2014-02,,99.6864454016278,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2014-03,,99.7149101497852,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2014-04,,99.8044237954226,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2014-05,,99.9365147586382,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2014-06,,100.087203532856,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2014-07,,100.233675770852,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2014-08,,100.358102196886,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2014-09,,100.45166887943,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2014-10,,100.520059388884,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2014-11,,100.574302089213,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2014-12,,100.623308448019,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2015-01,,100.667354677911,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,RS,Reference series (GDP),IX,Index,_T,Total - All activities,RT,Ratio to trend,_Z,Not applicable,2015-02,,100.701432246246,,A,Normal value,0,Units,1,One,,
