STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,ACTIVITY,Economic activity,ADJUSTMENT,Adjustment,TRANSFORMATION,Transformation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,BASE_PER,Base period
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1994-11,,59.778,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1994-12,,59.204,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1995-01,,60.492,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1995-02,,59.836,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1995-03,,61.39,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1995-04,,62.557,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1995-05,,62.311,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1995-06,,62.698,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1995-07,,62.479,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1995-08,,62.042,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1995-09,,62.845,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1995-10,,62.028,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1995-11,,62.138,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1995-12,,62.727,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1996-01,,63.825,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1996-02,,63.519,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1996-03,,63.806,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1996-04,,64.459,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1996-05,,66.464,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1996-06,,66.087,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1996-07,,66.253,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1996-08,,67.329,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1996-09,,68.08,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1996-10,,67.423,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1996-11,,68.364,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1996-12,,69.681,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1997-01,,69.846,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1997-02,,70.131,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1997-03,,70.023,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1997-04,,71.262,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1997-05,,72.137,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1997-06,,71.658,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1997-07,,73.33,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1997-08,,73.623,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1997-09,,74.408,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1997-10,,74.641,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1997-11,,73.588,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1997-12,,75.056,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1998-01,,74.523,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1998-02,,74.184,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1998-03,,76.369,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1998-04,,76.35,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1998-05,,76.492,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1998-06,,74.911,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1998-07,,74.594,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1998-08,,75.707,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1998-09,,76.107,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1998-10,,77.88,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1998-11,,77.912,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1998-12,,76.867,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1999-01,,77.781,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1999-02,,79.842,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1999-03,,79.569,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1999-04,,80.801,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1999-05,,83.2,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1999-06,,85.868,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1999-07,,87.186,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1999-08,,87.837,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1999-09,,88.512,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1999-10,,89.923,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1999-11,,90.984,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,1999-12,,93.115,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,2000-01,,93.9,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,2000-02,,95.901,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,2000-03,,99.176,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,2000-04,,99.242,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,2000-05,,99.651,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,2000-06,,103.019,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,2000-07,,103.349,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,2000-08,,103.665,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,2000-09,,106.396,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,2000-10,,106.056,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,2000-11,,103.993,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,2000-12,,103.673,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,2001-01,,105.47,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,2001-02,,100.35,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,2001-03,,101.853,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,2001-04,,98.164,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,2001-05,,95.15,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,2001-06,,94.978,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,2001-07,,93.68,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,2001-08,,92.569,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,2001-09,,90.957,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,2001-10,,91.322,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,2001-11,,89.979,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,2001-12,,86.527,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,2002-01,,89.443,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,2002-02,,91.539,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,2002-03,,91.447,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,2002-04,,95.972,,A,Normal value,9,Billions,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,M,Monthly,IM,Merchandise imports,USD,US dollar,_T,Total - All activities,Y,Calendar and seasonally adjusted,_Z,Not applicable,2002-05,,96.395,,A,Normal value,9,Billions,1,One,,
